date,strategy,converged,iterations_pg,iterations_newton,kkt_residual,fallback_used,active_free_dim,status,objective_value
2026-04-19,EW,1,0,0,0.0,0,6,success,0.0
2026-04-19,GMV,1,0,1,2.124593680485185e-12,0,6,success,0.019333333333333334
2026-04-19,CtR-only,1,1,1,1.2371708057712881e-14,0,6,success,0.00016666666667000001
2026-04-19,MDP,1,1,1,1.3597399555105184e-10,0,6,success,-1.438223237789486
2026-04-19,CtB-only,1,1,1,1.6598388128790507e-14,0,6,success,0.0001666666666666667
2026-04-19,Main,1,1,1,1.2371708057712881e-14,0,6,success,0.00016666666667000001
