date,strategy,converged,iterations_pg,iterations_newton,kkt_residual,fallback_used,active_free_dim,status,objective_value,run_id,run_type,scope,date_start,date_end
2018-08-31,MDP,1,200,2,0.0511783190789335,0,9,success,-2.100718337320976,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-08-31,CtB-only,1,250,3,0.0087342367340312,0,9,success,0.0009822979171007,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-08-31,Main,1,250,2,3.3214942088944235e-08,0,10,success,0.0004147530984538,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,GMV,1,0,35,0.0002420227593162,0,6,success,0.000316103543821,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,CtR-only,1,174,2,1.587501310850969e-10,0,10,success,0.0001992768686664,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,MDP,1,250,2,0.0482331443674155,0,9,success,-2.110047936484476,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,CtB-only,1,250,2,0.0080146229630659,0,9,success,0.0008665538511965,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-09-28,Main,1,250,2,1.2018311144241861e-07,0,10,success,0.0004973521100808,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,GMV,1,0,49,0.0002214355004337,0,6,success,0.0003147656514992,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,CtR-only,1,250,2,6.586232266472605e-11,0,10,success,0.0002113859079185,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,MDP,1,250,2,0.1370591219828838,0,8,success,-2.1743178074135487,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,CtB-only,1,250,2,0.0149573524544477,0,8,success,0.0018057901572214,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-10-31,Main,1,250,2,1.0464204297095593e-07,0,10,success,0.0004915457675486,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,GMV,1,0,53,0.0002597671290753,0,8,success,0.0003165483744176,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,CtR-only,1,210,2,1.0031118317633842e-10,0,10,success,0.0002074457229696,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,MDP,1,250,2,0.1037503697372186,0,8,success,-2.1596915448501384,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,CtB-only,1,250,3,0.0118946094928472,0,9,success,0.0015415999148326,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-11-30,Main,1,250,2,5.200303541072514e-07,0,10,success,0.0005286427596325,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,GMV,1,0,41,0.0002440731653524,0,8,success,0.0003413757775228,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,CtR-only,1,250,2,7.272958413915359e-11,0,10,success,0.0002090377484842,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,MDP,1,250,1,0.0779120226706155,0,9,success,-2.2136290040473754,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,CtB-only,1,250,2,0.0138032471172126,0,9,success,0.0018048024866185,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2018-12-31,Main,1,250,3,5.8144836439967934e-08,0,10,success,0.000590225594169,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,GMV,1,0,54,0.0002533698959076,0,8,success,0.0003569633554502,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,CtR-only,1,250,2,3.635260448704374e-11,0,10,success,0.0002057968973638,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,MDP,1,250,2,0.1420982076820068,0,8,success,-2.2300672772760564,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,CtB-only,1,250,2,0.0194526415722778,0,9,success,0.0030466532201314,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-01-31,Main,1,250,3,4.00309003437452e-08,0,10,success,0.000852754907192,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,GMV,1,0,56,0.0001567548137926,0,7,success,0.000337206591093,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,CtR-only,1,130,2,3.6110471977564965e-08,0,10,success,0.0002038765588323,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,MDP,1,250,2,0.0827858817646173,0,9,success,-2.2589198747778365,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,CtB-only,1,250,3,0.015550282268137,0,9,success,0.0021805777401396,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-02-28,Main,1,250,3,4.965857254887421e-08,0,10,success,0.0004627755642562,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,GMV,1,0,55,0.0001577144638194,0,7,success,0.0003449099523862,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,CtR-only,1,250,2,2.972596891292902e-11,0,10,success,0.0001970943680697,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,MDP,1,250,2,0.0905840664107889,0,9,success,-2.2232546010348333,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,CtB-only,1,250,3,0.0169821677593537,0,9,success,0.0026319611271473,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-03-29,Main,1,250,2,3.736072083388719e-07,0,10,success,0.0003795761549134,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,GMV,1,0,58,0.0001969871134577,0,7,success,0.0003566296101825,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,CtR-only,1,204,2,1.9200261218228067e-10,0,10,success,0.0001939928019264,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,MDP,1,250,2,0.0813820990227161,0,9,success,-2.21969280276047,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,CtB-only,1,250,3,0.0153025322283755,0,9,success,0.0022528580515057,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-04-30,Main,1,250,3,8.489752145198514e-09,0,10,success,0.0002888162550869,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,GMV,1,0,59,0.0002008333836178,0,7,success,0.0003545235250251,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,CtR-only,1,200,2,1.9732144613981608e-10,0,10,success,0.0001940499465643,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,MDP,1,250,2,0.0809410867663729,0,9,success,-2.2524970688051758,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,CtB-only,1,250,3,0.0157076396166004,0,9,success,0.0024134778246752,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-05-31,Main,1,250,2,9.25743518090876e-07,0,10,success,0.0004078373362329,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,GMV,1,0,57,0.0002901428253057,0,7,success,0.0003866178163825,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,CtR-only,1,172,2,1.7109569107658378e-10,0,10,success,0.000192624182187,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,MDP,1,250,2,0.0858412470883252,0,9,success,-2.1881714234890066,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,CtB-only,1,250,3,0.0170988033199534,0,9,success,0.0029414153695987,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-06-28,Main,1,250,2,4.4512623531199354e-08,0,10,success,0.0009163159285811,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,GMV,1,0,44,0.0003506716775539,0,7,success,0.0004123497250715,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,CtR-only,1,217,2,1.431158985334244e-10,0,10,success,0.0001910859819207,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,MDP,1,222,2,0.0909074279039264,0,9,success,-2.1543410403669148,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,CtB-only,1,250,2,0.0177915000999303,0,9,success,0.0032990765654473,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-07-31,Main,1,250,2,7.946000464442613e-09,0,10,success,0.0009589295954226,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,GMV,1,0,56,0.0003540133678694,0,7,success,0.0004235627282227,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,CtR-only,1,173,2,1.3956480145867866e-10,0,10,success,0.0001874813707414,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,MDP,1,250,2,0.1557653010036096,0,7,success,-2.254107637201697,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,CtB-only,1,250,3,0.0232838746718692,0,7,success,0.0050410891010779,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-08-30,Main,1,250,2,2.59821823980668e-07,0,10,success,0.0021476463024501,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,GMV,1,0,55,0.0003951599865351,0,6,success,0.0004704917330555,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,CtR-only,1,210,2,1.0332267127686311e-10,0,10,success,0.0001878825595377,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,MDP,1,250,2,0.1371992715500904,0,7,success,-2.202515807025041,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,CtB-only,1,250,3,0.0234203416103499,0,7,success,0.0056010875403586,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-09-30,Main,1,250,2,7.018938722344669e-08,0,10,success,0.0015475479965862,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,GMV,1,0,50,0.0003965380842482,0,6,success,0.0004778600058886,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,CtR-only,1,214,2,8.81838475510129e-11,0,10,success,0.0001822934123608,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,MDP,1,250,2,0.1572782755902422,0,8,success,-2.209804080677221,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,CtB-only,1,250,3,0.0251445548144821,0,8,success,0.0055805488516498,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-10-31,Main,1,250,2,9.624778971177544e-09,0,10,success,0.0018083935326694,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,GMV,1,0,53,0.0003963548047146,0,6,success,0.0004799417084057,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,CtR-only,1,158,2,7.063830882033273e-11,0,10,success,0.0001791379523616,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,MDP,1,250,2,0.1623506300303172,0,7,success,-2.247498429361072,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,CtB-only,1,250,2,0.0261236615183892,0,8,success,0.0055095006580424,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-11-29,Main,1,250,2,9.154707808630322e-09,0,10,success,0.0020736744737048,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,GMV,1,0,40,0.0003849043311562,0,6,success,0.0004367579998715,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,CtR-only,1,186,2,5.295140090122108e-11,0,10,success,0.0001851662360455,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,MDP,1,250,2,0.2226909672311597,0,8,success,-2.244618211269797,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,CtB-only,1,250,3,0.0303709734897568,0,8,success,0.0071020062431943,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2019-12-31,Main,1,250,2,3.4405450907485676e-08,0,10,success,0.0023923249672077,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,GMV,1,0,39,0.000380719767342,0,6,success,0.0004208165570068,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,CtR-only,1,176,2,7.162654139372409e-11,0,10,success,0.0001704246976245,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,MDP,1,250,2,0.1819488897693993,0,8,success,-2.257896339712332,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,CtB-only,1,250,3,0.022904111291479,0,8,success,0.0048444212450855,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-01-31,Main,1,250,2,8.697872899351744e-09,0,10,success,0.0012650129643184,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,GMV,1,0,53,0.0003522040244156,0,6,success,0.000523328167934,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,CtR-only,1,218,2,6.471451134262413e-11,0,10,success,0.000195188784391,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,MDP,1,250,2,0.1228156348415675,0,8,success,-2.332433706541609,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,CtB-only,1,250,3,0.0165371249170493,0,9,success,0.0039989653732018,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-02-28,Main,1,250,2,1.8662364955047064e-08,0,10,success,0.0011691976278863,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,GMV,1,0,35,0.0011669985659139,0,6,success,0.0028665472404302,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,CtR-only,1,199,2,3.541295832802868e-11,0,10,success,0.000581587372134,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,MDP,1,250,2,0.207763634096848,0,7,success,-2.19153684136925,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,CtB-only,1,250,2,0.0189545384659523,0,7,success,0.0015833409094411,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-03-31,Main,1,250,3,1.7380452400955587e-09,0,10,success,0.0046394365953591,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,GMV,1,0,35,0.0012104667195797,0,6,success,0.0027575799148575,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,CtR-only,1,161,2,4.7761932262316895e-11,0,10,success,0.0002004492272944,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,MDP,1,250,1,0.1908975019316121,0,7,success,-2.197239220578798,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,CtB-only,1,250,2,0.0249520804145357,0,7,success,0.0010525826861201,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-04-30,Main,1,250,2,1.8610232784900798e-09,0,10,success,0.0047141808746345,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,GMV,1,0,36,0.0012142055571224,0,6,success,0.0027395680515584,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,CtR-only,1,146,2,4.243505010887258e-11,0,10,success,0.0001791052718894,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,MDP,1,250,2,0.1634745117555812,0,7,success,-2.1854742167854,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,CtB-only,1,243,2,0.0245421951893386,0,7,success,0.0010500762239091,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-05-29,Main,1,250,2,2.5509149450126197e-09,0,10,success,0.0045165976000707,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,GMV,1,0,35,0.0012432964406794,0,7,success,0.0026185619085578,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,CtR-only,1,159,2,4.9536880915571317e-11,0,10,success,0.0001859849365821,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,MDP,1,250,2,0.152917492155645,0,7,success,-2.1878873477053875,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,CtB-only,1,250,2,0.0278309968359467,0,7,success,0.0013592062544817,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-06-30,Main,1,250,2,2.2749309941080293e-08,0,10,success,0.0045982101072072,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,GMV,1,0,38,0.0010908139647053,0,6,success,0.0025694531973985,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,CtR-only,1,124,2,6.047294401525322e-11,0,10,success,0.0001847647208097,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,MDP,1,160,2,0.1557299681016187,0,8,success,-2.194904585215177,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,CtB-only,1,250,2,0.0251809546874902,0,7,success,0.0013132446345219,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-07-31,Main,1,250,2,1.640891289204243e-07,0,10,success,0.004504643625574,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,GMV,1,0,35,0.0010075296727465,0,6,success,0.0026208545707737,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,CtR-only,1,115,2,5.8062327219529634e-11,0,10,success,0.0001859245973968,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,MDP,1,250,2,0.1228262044998873,0,8,success,-2.171658934040103,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,CtB-only,1,250,2,0.0217662327635189,0,8,success,0.000961605625998,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-08-31,Main,1,122,3,2.665891239695476e-09,0,10,success,0.0043335593590095,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,GMV,1,0,37,0.0009020122616398,0,7,success,0.0025042161265159,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,CtR-only,1,143,2,6.324006047781644e-11,0,10,success,0.0001908940607673,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,MDP,1,154,2,0.1332830323330313,0,8,success,-2.1781477224147574,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,CtB-only,1,250,3,0.023064320058075,0,8,success,0.0010207549081143,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-09-30,Main,1,250,3,2.567922933657334e-09,0,10,success,0.0046813089533479,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,GMV,1,0,37,0.000809033518945,0,7,success,0.0024613670297443,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,CtR-only,1,121,2,6.337113527977303e-11,0,10,success,0.0001913515575509,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,MDP,1,161,2,0.1474191824899502,0,8,success,-2.1814923874777694,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,CtB-only,1,250,3,0.0236038913871173,0,8,success,0.0010646724356475,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-10-30,Main,1,250,2,2.35876585042334e-07,0,10,success,0.004837034937464,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,EW,1,0,0,0.0,0,10,success,0.0,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,GMV,1,0,35,0.0006566427225859,0,6,success,0.0024446228445709,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,CtR-only,1,135,2,5.7677969915124625e-11,0,10,success,0.0001920424055357,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,MDP,1,175,2,0.1453003143453858,0,8,success,-2.190446881413353,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,CtB-only,1,250,3,0.0255250100450176,0,8,success,0.0011842255298599,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2020-11-30,Main,1,250,2,7.018574397835567e-07,0,10,success,0.0048563443343279,calibration__main__val__20260419__01__d08,minimal_real,,2017-01-01,2020-12-31
2021-01-29,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,GMV,1,0,33,0.0006465860439558,0,6,success,0.0023952383604609,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,CtR-only,1,300,2,2.6711943045806043e-09,0,10,success,0.0001942414346848,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,MDP,1,191,2,0.1272610511697368,0,8,success,-2.198919703525512,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,CtB-only,1,300,3,0.0248541863464755,0,8,success,0.0011366018228629,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-01-29,Main,1,300,4,2.7472079514326717e-09,0,10,success,0.005112837849815,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,GMV,1,0,34,0.0006242839818454,0,6,success,0.0024991274972829,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,CtR-only,1,162,2,5.409600772591558e-11,0,10,success,0.0001944217001901,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,MDP,1,152,2,0.118291867319899,0,8,success,-2.173626757323793,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,CtB-only,1,300,2,0.0221287832131119,0,8,success,0.0009826685918932,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-02-26,Main,1,249,3,2.798895171738787e-09,0,10,success,0.005224161270063,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,EW,1,0,0,0.0,0,10,success,0.0,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
2021-03-31,GMV,1,0,40,0.0004217002039668,0,6,success,0.0007190312070451,full__main__test__20260419__01,full,,2021-01-01,2025-12-31
