date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2026-04-19,CtR-only,0.00020670055438970855,7.154643336811167e-09,0.0,0.0,0.00020669339974637173,0.0
2026-04-19,CtB-only,0.00022330486442549298,0.0,3.863837922855498e-06,0.0,0.00021944102650263748,0.0
2026-04-19,Main,0.00020670055438970852,7.15464332062228e-09,0.003602391960428797,0.0,0.0002066933997463879,0.0
