date,strategy,asset,ctr
2018-06-29,CtR-only,SHY,0.0026865761146159808
2018-06-29,CtR-only,TIP,0.0027100750933146856
2018-06-29,CtR-only,LQD,0.002706998183821248
2018-06-29,CtR-only,VNQ,0.002709912129405562
2018-06-29,CtR-only,GLD,0.002711207963672565
2018-06-29,CtR-only,DBC,0.0027093328667462534
2018-06-29,MDP,SPY,0.003580961436931952
2018-06-29,MDP,VEA,0.001750658067386207
2018-06-29,MDP,VWO,0.0045959550470850334
2018-06-29,MDP,IEF,0.0
2018-06-29,MDP,SHY,0.0047455194828174615
2018-06-29,MDP,TIP,0.0057646018453179765
2018-06-29,MDP,LQD,0.0015846073779809862
2018-06-29,MDP,VNQ,0.0002934792228219515
2018-06-29,MDP,GLD,0.0011186003893387335
2018-06-29,MDP,DBC,0.0001862392985924394
2018-06-29,CtB-only,SPY,0.0036993145947197127
2018-06-29,CtB-only,VEA,0.0018543290565297636
2018-06-29,CtB-only,VWO,0.004272747009626236
2018-06-29,CtB-only,IEF,0.0
2018-06-29,CtB-only,SHY,0.0048573948792486185
2018-06-29,CtB-only,TIP,0.005709878536219207
2018-06-29,CtB-only,LQD,0.0016002113837654322
2018-06-29,CtB-only,VNQ,0.00010888668945534691
2018-06-29,CtB-only,GLD,0.0012207619660864512
2018-06-29,CtB-only,DBC,0.0003234733694993602
2018-06-29,Main,SPY,0.002773941971967636
2018-06-29,Main,VEA,0.0026206668924703466
2018-06-29,Main,VWO,0.0027186136833007627
2018-06-29,Main,IEF,0.0024956298915789345
2018-06-29,Main,SHY,0.003084785390569118
2018-06-29,Main,TIP,0.0025101079135974257
2018-06-29,Main,LQD,0.002632340204351873
2018-06-29,Main,VNQ,0.0024945869147699005
2018-06-29,Main,GLD,0.0025079265339527914
2018-06-29,Main,DBC,0.0024897263269297505
2018-07-31,EW,SPY,0.007201823502354867
2018-07-31,EW,VEA,0.004161889288843055
2018-07-31,EW,VWO,0.00019582083109256795
2018-07-31,EW,IEF,0.0015147046578693076
2018-07-31,EW,SHY,2.701244964971241e-06
2018-07-31,EW,TIP,0.009602662037133452
2018-07-31,EW,LQD,0.0006055284355077391
2018-07-31,EW,VNQ,0.009303146221556854
2018-07-31,EW,GLD,0.007929993456603905
2018-07-31,EW,DBC,0.013195860906125765
2018-07-31,GMV,SPY,0.00017027383748562054
2018-07-31,GMV,VEA,0.0
2018-07-31,GMV,VWO,0.0009190655636964071
2018-07-31,GMV,IEF,5.120538372460791e-05
2018-07-31,GMV,SHY,0.013069901550708191
2018-07-31,GMV,TIP,0.0006184774343341967
2018-07-31,GMV,LQD,0.003199292064930222
2018-07-31,GMV,VNQ,0.0004553129436721518
2018-07-31,GMV,GLD,0.0
2018-07-31,GMV,DBC,0.0
2018-07-31,CtR-only,SPY,0.002682183173298677
2018-07-31,CtR-only,VEA,0.0026823821139114012
2018-07-31,CtR-only,VWO,0.002680999617265914
2018-07-31,CtR-only,IEF,0.002683440913017438
2018-07-31,CtR-only,SHY,0.0026586843012328543
2018-07-31,CtR-only,TIP,0.0026802365418674232
2018-07-31,CtR-only,LQD,0.0026807087610368823
2018-07-31,CtR-only,VNQ,0.0026804329821252357
2018-07-31,CtR-only,GLD,0.0026811967420335304
2018-07-31,CtR-only,DBC,0.0026794235956883765
2018-07-31,MDP,SPY,0.0031487900583949666
2018-07-31,MDP,VEA,0.0016749564552797694
2018-07-31,MDP,VWO,0.004708086693665637
2018-07-31,MDP,IEF,0.0
2018-07-31,MDP,SHY,0.004706938304394837
2018-07-31,MDP,TIP,0.005609649075263101
2018-07-31,MDP,LQD,0.0016516309061705102
2018-07-31,MDP,VNQ,0.00042240119889636936
2018-07-31,MDP,GLD,0.0008252685542913227
2018-07-31,MDP,DBC,0.0005378268334107011
2018-07-31,CtB-only,SPY,0.0032656668911561154
2018-07-31,CtB-only,VEA,0.0017596514053699942
2018-07-31,CtB-only,VWO,0.004372548336793883
2018-07-31,CtB-only,IEF,0.0
2018-07-31,CtB-only,SHY,0.0048238047117181064
2018-07-31,CtB-only,TIP,0.0055375978229793375
2018-07-31,CtB-only,LQD,0.0016851842455399913
2018-07-31,CtB-only,VNQ,0.00024405702963738616
2018-07-31,CtB-only,GLD,0.0009262976724742933
2018-07-31,CtB-only,DBC,0.0006795833949404418
2018-07-31,Main,SPY,0.0026781155081053256
2018-07-31,Main,VEA,0.0025881202587209624
2018-07-31,Main,VWO,0.002709582049539332
2018-07-31,Main,IEF,0.002500854815894994
2018-07-31,Main,SHY,0.0030123499623059143
