date,strategy,asset,weight
2018-12-31,CtR-only,SHY,0.37168025087433315
2018-12-31,CtR-only,TIP,0.03134547754211823
2018-12-31,CtR-only,LQD,0.15344108933249015
2018-12-31,CtR-only,VNQ,0.03435262454471023
2018-12-31,CtR-only,GLD,0.03194191122272962
2018-12-31,CtR-only,DBC,0.023847520110943637
2018-12-31,MDP,SPY,0.04192230381873985
2018-12-31,MDP,VEA,0.06775036297015147
2018-12-31,MDP,VWO,0.24241295663176363
2018-12-31,MDP,IEF,0.0
2018-12-31,MDP,SHY,0.4600011850334408
2018-12-31,MDP,TIP,0.06421245363354756
2018-12-31,MDP,LQD,0.08636499379135242
2018-12-31,MDP,VNQ,0.020026706490170257
2018-12-31,MDP,GLD,0.01715712495111468
2018-12-31,MDP,DBC,0.00015191267971946757
2018-12-31,CtB-only,SPY,0.0440080859958642
2018-12-31,CtB-only,VEA,0.06906323309083783
2018-12-31,CtB-only,VWO,0.2242087717781143
2018-12-31,CtB-only,IEF,0.0
2018-12-31,CtB-only,SHY,0.47195370368009437
2018-12-31,CtB-only,TIP,0.0626679455418885
2018-12-31,CtB-only,LQD,0.09169451107699113
2018-12-31,CtB-only,VNQ,0.013679684701712422
2018-12-31,CtB-only,GLD,0.019018410368873556
2018-12-31,CtB-only,DBC,0.003705653765623746
2018-12-31,Main,SPY,0.03997251028025775
2018-12-31,Main,VEA,0.06029777556545776
2018-12-31,Main,VWO,0.15387946114954423
2018-12-31,Main,IEF,0.09034505863938568
2018-12-31,Main,SHY,0.3916602440259821
2018-12-31,Main,TIP,0.029425823103624637
2018-12-31,Main,LQD,0.14965193070824656
2018-12-31,Main,VNQ,0.03218089366654348
2018-12-31,Main,GLD,0.030277363821181878
2018-12-31,Main,DBC,0.022308939039775995
2019-01-31,EW,SPY,0.1
2019-01-31,EW,VEA,0.1
2019-01-31,EW,VWO,0.1
2019-01-31,EW,IEF,0.1
2019-01-31,EW,SHY,0.1
2019-01-31,EW,TIP,0.1
2019-01-31,EW,LQD,0.1
2019-01-31,EW,VNQ,0.1
2019-01-31,EW,GLD,0.1
2019-01-31,EW,DBC,0.1
2019-01-31,GMV,SPY,0.003644308774410646
2019-01-31,GMV,VEA,0.0029896377415946766
2019-01-31,GMV,VWO,0.032933377549975267
2019-01-31,GMV,IEF,0.02506111971604258
2019-01-31,GMV,SHY,0.7351072225304951
2019-01-31,GMV,TIP,0.01303586644286913
2019-01-31,GMV,LQD,0.15321042854831482
2019-01-31,GMV,VNQ,0.03401803869629783
2019-01-31,GMV,GLD,3.0357800926731714e-18
2019-01-31,GMV,DBC,3.0790039594663934e-20
2019-01-31,CtR-only,SPY,0.03899378964805519
2019-01-31,CtR-only,VEA,0.06258308393545417
2019-01-31,CtR-only,VWO,0.15770558820122058
2019-01-31,CtR-only,IEF,0.09914642227994233
2019-01-31,CtR-only,SHY,0.3700643718815632
2019-01-31,CtR-only,TIP,0.03167890193113072
2019-01-31,CtR-only,LQD,0.14866352738828414
2019-01-31,CtR-only,VNQ,0.03458223799945581
2019-01-31,CtR-only,GLD,0.03251257094995847
2019-01-31,CtR-only,DBC,0.024069505784935337
2019-01-31,MDP,SPY,0.03923672382145055
2019-01-31,MDP,VEA,0.07047684129700164
2019-01-31,MDP,VWO,0.26786202576225343
2019-01-31,MDP,IEF,0.0
2019-01-31,MDP,SHY,0.4558046105077963
2019-01-31,MDP,TIP,0.06966225850640351
2019-01-31,MDP,LQD,0.05884944707613983
2019-01-31,MDP,VNQ,0.022211844394409964
2019-01-31,MDP,GLD,0.015896248634544648
2019-01-31,MDP,DBC,0.0
2019-01-31,CtB-only,SPY,0.0415691245242411
2019-01-31,CtB-only,VEA,0.0731080323309603
2019-01-31,CtB-only,VWO,0.23643908570887606
2019-01-31,CtB-only,IEF,0.0
2019-01-31,CtB-only,SHY,0.47299313389135483
2019-01-31,CtB-only,TIP,0.06671992632855123
2019-01-31,CtB-only,LQD,0.0713258521169079
2019-01-31,CtB-only,VNQ,0.019166234309936803
2019-01-31,CtB-only,GLD,0.01866476989762361
2019-01-31,CtB-only,DBC,1.384089154826876e-05
2019-01-31,Main,SPY,0.03890457178471417
2019-01-31,Main,VEA,0.06266514644744803
2019-01-31,Main,VWO,0.15919799761272568
2019-01-31,Main,IEF,0.08541535069358332
2019-01-31,Main,SHY,0.39689966347787964
2019-01-31,Main,TIP,0.029604326640834996
2019-01-31,Main,LQD,0.14227168939471316
2019-01-31,Main,VNQ,0.03215346504921552
2019-01-31,Main,GLD,0.0306578244433981
2019-01-31,Main,DBC,0.022229964455487285
2019-02-28,EW,SPY,0.1
2019-02-28,EW,VEA,0.1
2019-02-28,EW,VWO,0.1
2019-02-28,EW,IEF,0.1
2019-02-28,EW,SHY,0.1
2019-02-28,EW,TIP,0.1
2019-02-28,EW,LQD,0.1
2019-02-28,EW,VNQ,0.1
2019-02-28,EW,GLD,0.1
2019-02-28,EW,DBC,0.1
2019-02-28,GMV,SPY,0.004851567751477615
2019-02-28,GMV,VEA,9.198117565581891e-19
2019-02-28,GMV,VWO,0.03171842046013189
2019-02-28,GMV,IEF,0.032836946963576134
2019-02-28,GMV,SHY,0.7291171125692812
2019-02-28,GMV,TIP,0.016905023462078294
2019-02-28,GMV,LQD,0.15082079060678907
2019-02-28,GMV,VNQ,0.0337501381866658
2019-02-28,GMV,GLD,2.7917780586538336e-19
2019-02-28,GMV,DBC,1.2607707755584386e-19
2019-02-28,CtR-only,SPY,0.03927795140577638
2019-02-28,CtR-only,VEA,0.06164076051421736
2019-02-28,CtR-only,VWO,0.1558770381413074
2019-02-28,CtR-only,IEF,0.10177655896577883
2019-02-28,CtR-only,SHY,0.35897201402513484
2019-02-28,CtR-only,TIP,0.03423167919682336
2019-02-28,CtR-only,LQD,0.14878297782927136
2019-02-28,CtR-only,VNQ,0.03674044545850086
2019-02-28,CtR-only,GLD,0.0370680695483483
2019-02-28,CtR-only,DBC,0.025632504914841366
2019-02-28,MDP,SPY,0.042439321105493116
2019-02-28,MDP,VEA,0.07004545599587553
2019-02-28,MDP,VWO,0.263483542637805
2019-02-28,MDP,IEF,0.0
2019-02-28,MDP,SHY,0.4405818992345422
2019-02-28,MDP,TIP,0.0703928060941963
2019-02-28,MDP,LQD,0.06279557959245644
2019-02-28,MDP,VNQ,0.018478889140845594
2019-02-28,MDP,GLD,0.026790095606540883
2019-02-28,MDP,DBC,0.004992410592244768
2019-02-28,CtB-only,SPY,0.044862996016735754
2019-02-28,CtB-only,VEA,0.07133383407756258
2019-02-28,CtB-only,VWO,0.2432034867491898
2019-02-28,CtB-only,IEF,0.0
2019-02-28,CtB-only,SHY,0.45513162203849467
2019-02-28,CtB-only,TIP,0.06645333843751909
2019-02-28,CtB-only,LQD,0.06716458506458332
2019-02-28,CtB-only,VNQ,0.014434332311952364
2019-02-28,CtB-only,GLD,0.02949317522691192
2019-02-28,CtB-only,DBC,0.00792263007705043
2019-02-28,Main,SPY,0.039254335270903204
2019-02-28,Main,VEA,0.06135837669746425
2019-02-28,Main,VWO,0.15687923854090596
2019-02-28,Main,IEF,0.09318829766592208
2019-02-28,Main,SHY,0.3758563745555952
2019-02-28,Main,TIP,0.03290102200178066
2019-02-28,Main,LQD,0.14487293030874432
2019-02-28,Main,VNQ,0.03500224282531856
2019-02-28,Main,GLD,0.03636570609010398
2019-02-28,Main,DBC,0.024321476043261746
2019-03-29,EW,SPY,0.1
2019-03-29,EW,VEA,0.1
2019-03-29,EW,VWO,0.1
2019-03-29,EW,IEF,0.1
2019-03-29,EW,SHY,0.1
2019-03-29,EW,TIP,0.1
2019-03-29,EW,LQD,0.1
2019-03-29,EW,VNQ,0.1
2019-03-29,EW,GLD,0.1
2019-03-29,EW,DBC,0.1
2019-03-29,GMV,SPY,0.0031715090565729792
2019-03-29,GMV,VEA,4.442472119995956e-19
2019-03-29,GMV,VWO,0.02750464539907016
2019-03-29,GMV,IEF,0.02751493185913122
2019-03-29,GMV,SHY,0.7378345751778017
2019-03-29,GMV,TIP,0.01807517843779707
2019-03-29,GMV,LQD,0.15030955054309125
2019-03-29,GMV,VNQ,0.0355896095265356
2019-03-29,GMV,GLD,4.650317397423307e-19
2019-03-29,GMV,DBC,3.765801300525e-18
2019-03-29,CtR-only,SPY,0.03942657912636348
2019-03-29,CtR-only,VEA,0.061081776913259236
2019-03-29,CtR-only,VWO,0.1516493230087467
2019-03-29,CtR-only,IEF,0.10209089159934433
2019-03-29,CtR-only,SHY,0.36069707886941527
2019-03-29,CtR-only,TIP,0.036337633465919825
2019-03-29,CtR-only,LQD,0.14567995151915783
