date,strategy,turnover
2018-02-28,Main,0.10504408783545553
2018-03-29,EW,0.0
2018-03-29,GMV,0.05929163299899166
2018-03-29,CtR-only,0.033541830904693946
2018-03-29,MDP,0.07640610156395503
2018-03-29,CtB-only,0.08287902169157782
2018-03-29,Main,0.04984108407191612
2018-04-30,EW,0.0
2018-04-30,GMV,0.043401942758087876
2018-04-30,CtR-only,0.029123420015129183
2018-04-30,MDP,0.0643840529960349
2018-04-30,CtB-only,0.06003530045874815
2018-04-30,Main,0.04307252512422009
2018-05-31,EW,0.0
2018-05-31,GMV,0.07304282062293452
2018-05-31,CtR-only,0.026440234292254575
2018-05-31,MDP,0.04005640282202344
2018-05-31,CtB-only,0.0384595090412178
2018-05-31,Main,0.030151519061571763
2018-06-29,EW,0.0
2018-06-29,GMV,0.07100888855109368
2018-06-29,CtR-only,0.0206125096250014
2018-06-29,MDP,0.0373256897535251
2018-06-29,CtB-only,0.040876519013836425
2018-06-29,Main,0.0294453783155813
2018-07-31,EW,0.0
2018-07-31,GMV,0.020678730182913187
2018-07-31,CtR-only,0.016170423794502512
2018-07-31,MDP,0.038868921372589973
2018-07-31,CtB-only,0.03998143553411463
2018-07-31,Main,0.0167322976943436
2018-08-31,EW,0.0
2018-08-31,GMV,0.02507164184421415
2018-08-31,CtR-only,0.018206051803837126
2018-08-31,MDP,0.05799989151339986
2018-08-31,CtB-only,0.05885794299283489
2018-08-31,Main,0.019799841122022602
2018-09-28,EW,0.0
2018-09-28,GMV,0.03055041986701358
2018-09-28,CtR-only,0.01842892924056641
2018-09-28,MDP,0.0279850272911697
2018-09-28,CtB-only,0.028308691616841082
2018-09-28,Main,0.020488072886715603
2018-10-31,EW,0.0
2018-10-31,GMV,0.04231058548979426
2018-10-31,CtR-only,0.029736876289032634
2018-10-31,MDP,0.04894149792082689
2018-10-31,CtB-only,0.06098654691412997
2018-10-31,Main,0.031160159356498945
2018-11-30,EW,0.0
2018-11-30,GMV,0.06076440684550578
