date,strategy,asset,ctr
2021-01-29,Main,VEA,0.006532708644438677
2021-01-29,Main,VWO,0.010114138902177022
2021-01-29,Main,IEF,0.003666256581118556
2021-01-29,Main,SHY,0.009705440361862478
2021-01-29,Main,TIP,0.004198612481701841
2021-01-29,Main,LQD,0.006307204636799145
2021-01-29,Main,VNQ,0.0040546368319649365
2021-01-29,Main,GLD,0.004328565663066176
2021-01-29,Main,DBC,0.0041281293253087594
2021-02-26,EW,SPY,0.015098099380748317
2021-02-26,EW,VEA,0.007429234851617396
2021-02-26,EW,VWO,-0.0015213743040551648
2021-02-26,EW,IEF,0.009169242566222972
2021-02-26,EW,SHY,7.453408220899405e-05
2021-02-26,EW,TIP,0.02931848342693958
2021-02-26,EW,LQD,0.0021325307459893663
2021-02-26,EW,VNQ,0.028471775013304987
2021-02-26,EW,GLD,0.03577589548947975
2021-02-26,EW,DBC,0.028388275993872093
2021-02-26,GMV,SPY,0.0021704332667400405
2021-02-26,GMV,VEA,0.0006956407999403212
2021-02-26,GMV,VWO,0.013085528790695957
2021-02-26,GMV,IEF,4.334524372364826e-20
2021-02-26,GMV,SHY,0.02711806276708825
2021-02-26,GMV,TIP,0.0018489570856731247
2021-02-26,GMV,LQD,0.00507265150129827
2021-02-26,GMV,VNQ,0.0
2021-02-26,GMV,GLD,0.0
2021-02-26,GMV,DBC,0.0
2021-02-26,CtR-only,SPY,0.006722590721003185
2021-02-26,CtR-only,VEA,0.006721433678641582
2021-02-26,CtR-only,VWO,0.006756045865960788
2021-02-26,CtR-only,IEF,0.0067200949050821475
2021-02-26,CtR-only,SHY,0.006678795154565144
2021-02-26,CtR-only,TIP,0.0067260431614476375
2021-02-26,CtR-only,LQD,0.00671465827107347
2021-02-26,CtR-only,VNQ,0.006725686881707088
2021-02-26,CtR-only,GLD,0.006725877170912302
2021-02-26,CtR-only,DBC,0.006726145434985583
2021-02-26,MDP,SPY,0.0063127341498978905
2021-02-26,MDP,VEA,0.006085759831853818
2021-02-26,MDP,VWO,0.014438463915472119
2021-02-26,MDP,IEF,0.0
2021-02-26,MDP,SHY,0.011399006022140891
2021-02-26,MDP,TIP,0.0064090524369888
2021-02-26,MDP,LQD,0.0044164477601798605
2021-02-26,MDP,VNQ,0.0
2021-02-26,MDP,GLD,0.00716101872798855
2021-02-26,MDP,DBC,0.0002505324087352402
2021-02-26,CtB-only,SPY,0.006504667388132582
2021-02-26,CtB-only,VEA,0.006110200890609227
2021-02-26,CtB-only,VWO,0.014243223999192728
2021-02-26,CtB-only,IEF,0.0
2021-02-26,CtB-only,SHY,0.011608899432530942
2021-02-26,CtB-only,TIP,0.006741296491241841
2021-02-26,CtB-only,LQD,0.004314988733633465
2021-02-26,CtB-only,VNQ,0.0
2021-02-26,CtB-only,GLD,0.006480146005802982
2021-02-26,CtB-only,DBC,0.00032259429184082597
2021-02-26,Main,SPY,0.005524138527069425
2021-02-26,Main,VEA,0.006838621062329448
2021-02-26,Main,VWO,0.010245598699573555
2021-02-26,Main,IEF,0.0038953881576511825
2021-02-26,Main,SHY,0.009964560877197543
2021-02-26,Main,TIP,0.004155313345426033
2021-02-26,Main,LQD,0.006522913556755844
2021-02-26,Main,VNQ,0.0040427956876244965
2021-02-26,Main,GLD,0.0043040563148352634
2021-02-26,Main,DBC,0.004098745182057188
2021-03-31,EW,SPY,0.01180947463434126
2021-03-31,EW,VEA,0.006879414709464416
2021-03-31,EW,VWO,-0.00036161078254606327
2021-03-31,EW,IEF,0.004605288369061239
2021-03-31,EW,SHY,8.411075286823692e-05
2021-03-31,EW,TIP,0.018556783001098077
2021-03-31,EW,LQD,0.0011473916764577362
2021-03-31,EW,VNQ,0.017354204271365154
2021-03-31,EW,GLD,0.021687934785595973
2021-03-31,EW,DBC,0.01799748126952491
2021-03-31,GMV,SPY,0.000339364802650602
