date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2021-09-30,CtB-only,0.0005974108000219228,0.0,0.0002177426731032051,3.4318706100792174e-05,0.0003453494208179255,0.0
2021-09-30,Main,0.005376053962437189,0.004127103017761894,0.014387986015301104,1.4519498575414326e-05,0.0002717103825759776,0.0009627210635239031
2021-10-29,CtR-only,0.0002192123145876769,3.356978176868957e-07,0.0,3.45837892924326e-06,0.00021541823784074673,0.0
2021-10-29,CtB-only,0.00046349363665540595,0.0,9.533177057680363e-05,3.33642456974582e-05,0.0003347976203811441,0.0
2021-10-29,Main,0.004098031916406611,0.0031296176238066573,0.013729675376441668,9.254288914548132e-06,0.00026363608300364116,0.0006955239206817647
2021-11-30,CtR-only,0.00022107845948909327,1.3294659875911385e-06,0.0,1.4887734595263125e-05,0.000204861258906239,0.0
2021-11-30,CtB-only,0.00038863357569150943,0.0,1.6256612050785296e-05,5.19808157418054e-05,0.0003203961478989187,0.0
2021-11-30,Main,0.004121087304522403,0.003089296725145047,0.013893749636615852,2.4979943260686802e-05,0.0002487463244843652,0.0007580643116323041
2021-12-31,CtR-only,0.0002151229245557218,2.0678960442275615e-06,0.0,3.955708166998966e-06,0.00020909932034449526,0.0
2021-12-31,CtB-only,0.0003917244355729886,0.0,1.488819299905218e-05,4.0134045767521824e-05,0.0003367021968064146,0.0
2021-12-31,Main,0.0044681153252658316,0.003281070051244236,0.014270671526223772,1.5489138590904104e-05,0.00025962437118576785,0.0009119317642449238
2022-01-31,CtR-only,0.0002107318856117345,4.7557678171999245e-07,0.0,4.138361703185614e-06,0.0002061179471268289,0.0
2022-01-31,CtB-only,0.00040945040668480227,0.0,1.3977954936858953e-05,5.0608528602880794e-05,0.0003448639231450625,0.0
2022-01-31,Main,0.005121771850665168,0.0037437992778990895,0.014714730937937969,6.791149400512637e-06,0.0002597470325080943,0.001111434390857472
2022-02-28,CtR-only,0.00021209500121247647,1.5291570416697608e-06,0.0,1.4986849833371443e-05,0.00019557899433743527,0.0
2022-02-28,CtB-only,0.0005139673560240476,0.0,0.0001394399571258311,4.3198072743502135e-05,0.00033132932615471435,0.0
2022-02-28,Main,0.0033449423389823717,0.002328520712457132,0.013833263356909382,4.423662866462857e-05,0.0002374895996894017,0.0007346953981712093
2022-03-31,CtR-only,0.0003697561259029744,3.0313515382072905e-05,0.0,0.0001752268607890605,0.00016421574973184098,0.0
2022-03-31,CtB-only,0.0010947293563083839,0.0,7.04320790982288e-05,0.0007806888906123526,0.0002436083865978025,0.0
2022-03-31,Main,0.0015016647602153653,0.0007256542936530004,0.01152597960391207,0.0004821028271394667,0.00017747695184511627,0.00011643068757778188
2022-04-29,CtR-only,0.00016851101550605958,3.471760010445024e-07,0.0,4.246056426118281e-06,0.0001639177830788968,0.0
2022-04-29,CtB-only,0.0005958883554672616,0.0,0.00028014233961630387,7.386299437965198e-05,0.00024188302147130575,0.0
2022-04-29,Main,0.0010788913618960808,0.0007103003969588015,0.01190178951656825,7.81545272616823e-06,0.00017993534394466633,0.00018084016826644473
2022-05-31,CtR-only,0.00017686711449474803,2.3289129487680202e-06,0.0,6.420661398965907e-06,0.0001681175401470141,0.0
