date,strategy,asset,weight
2021-05-28,MDP,DBC,0.003913115821706004
2021-05-28,CtB-only,SPY,0.05419453816336236
2021-05-28,CtB-only,VEA,0.0372531675453058
2021-05-28,CtB-only,VWO,0.25947156849500425
2021-05-28,CtB-only,IEF,0.0
2021-05-28,CtB-only,SHY,0.47678666386337565
2021-05-28,CtB-only,TIP,0.0
2021-05-28,CtB-only,LQD,0.09249396445554123
2021-05-28,CtB-only,VNQ,0.031323205631519524
2021-05-28,CtB-only,GLD,0.04555160865101859
2021-05-28,CtB-only,DBC,0.002925283194872646
2021-05-28,Main,SPY,0.04416696307031322
2021-05-28,Main,VEA,0.04311004594362344
2021-05-28,Main,VWO,0.1904682136126006
2021-05-28,Main,IEF,0.057327679700347516
2021-05-28,Main,SHY,0.4397573522423401
2021-05-28,Main,TIP,0.02036804986507381
2021-05-28,Main,LQD,0.13131715267307956
2021-05-28,Main,VNQ,0.024932078629842428
2021-05-28,Main,GLD,0.030479746476324777
2021-05-28,Main,DBC,0.018072717786454598
2021-06-30,EW,SPY,0.1
2021-06-30,EW,VEA,0.1
2021-06-30,EW,VWO,0.1
2021-06-30,EW,IEF,0.1
2021-06-30,EW,SHY,0.1
2021-06-30,EW,TIP,0.1
2021-06-30,EW,LQD,0.1
2021-06-30,EW,VNQ,0.1
2021-06-30,EW,GLD,0.1
2021-06-30,EW,DBC,0.1
2021-06-30,GMV,SPY,0.007643829641936905
2021-06-30,GMV,VEA,1.230519341345162e-18
2021-06-30,GMV,VWO,0.1113616672436385
2021-06-30,GMV,IEF,0.0
2021-06-30,GMV,SHY,0.7585108344711311
2021-06-30,GMV,TIP,1.2422212889368098e-18
2021-06-30,GMV,LQD,0.10298241819870357
2021-06-30,GMV,VNQ,0.016398580399478252
2021-06-30,GMV,GLD,0.0031026700451116714
2021-06-30,GMV,DBC,1.4856183621173574e-18
2021-06-30,CtR-only,SPY,0.042303680629277356
2021-06-30,CtR-only,VEA,0.03796344446620316
2021-06-30,CtR-only,VWO,0.15716747229958844
2021-06-30,CtR-only,IEF,0.08629554272470168
2021-06-30,CtR-only,SHY,0.406717037482196
2021-06-30,CtR-only,TIP,0.0334308931952016
2021-06-30,CtR-only,LQD,0.13353911641196936
2021-06-30,CtR-only,VNQ,0.0375599435445194
2021-06-30,CtR-only,GLD,0.036167155629849686
2021-06-30,CtR-only,DBC,0.02885571361649325
2021-06-30,MDP,SPY,0.05283215003155287
2021-06-30,MDP,VEA,0.026249754953529644
2021-06-30,MDP,VWO,0.24088573383850934
2021-06-30,MDP,IEF,0.0028019696981328593
2021-06-30,MDP,SHY,0.5326512315510793
2021-06-30,MDP,TIP,0.0
2021-06-30,MDP,LQD,0.058500807846709475
2021-06-30,MDP,VNQ,0.03720628022605339
2021-06-30,MDP,GLD,0.04330075276748221
2021-06-30,MDP,DBC,0.005571319086950797
2021-06-30,CtB-only,SPY,0.053613480168126254
2021-06-30,CtB-only,VEA,0.026631479676825227
2021-06-30,CtB-only,VWO,0.24295741872237714
2021-06-30,CtB-only,IEF,0.0
2021-06-30,CtB-only,SHY,0.530206113201422
2021-06-30,CtB-only,TIP,0.0
2021-06-30,CtB-only,LQD,0.06210327661701363
2021-06-30,CtB-only,VNQ,0.035108834065662065
2021-06-30,CtB-only,GLD,0.04336367840287026
2021-06-30,CtB-only,DBC,0.006015719145703493
2021-06-30,Main,SPY,0.044623905344545876
2021-06-30,Main,VEA,0.03492103311596203
2021-06-30,Main,VWO,0.15811771711215153
2021-06-30,Main,IEF,0.06346125414824604
2021-06-30,Main,SHY,0.4871682221134357
2021-06-30,Main,TIP,0.021016265070350214
2021-06-30,Main,LQD,0.1122176780709832
2021-06-30,Main,VNQ,0.026563026521483592
2021-06-30,Main,GLD,0.033636498134284466
2021-06-30,Main,DBC,0.018274400368557348
2021-07-30,EW,SPY,0.1
2021-07-30,EW,VEA,0.1
2021-07-30,EW,VWO,0.1
2021-07-30,EW,IEF,0.1
2021-07-30,EW,SHY,0.1
2021-07-30,EW,TIP,0.1
2021-07-30,EW,LQD,0.1
2021-07-30,EW,VNQ,0.1
2021-07-30,EW,GLD,0.1
2021-07-30,EW,DBC,0.1
2021-07-30,GMV,SPY,0.010200233143515541
2021-07-30,GMV,VEA,0.0
2021-07-30,GMV,VWO,0.10703898923737497
2021-07-30,GMV,IEF,2.6115065487687446e-18
2021-07-30,GMV,SHY,0.7547853668955626
2021-07-30,GMV,TIP,0.0
2021-07-30,GMV,LQD,0.10774075623197608
2021-07-30,GMV,VNQ,0.01805878129988272
2021-07-30,GMV,GLD,0.002175873191688064
2021-07-30,GMV,DBC,8.581852565375564e-19
2021-07-30,CtR-only,SPY,0.04258086040543687
2021-07-30,CtR-only,VEA,0.038674093986629444
2021-07-30,CtR-only,VWO,0.15284794929325735
2021-07-30,CtR-only,IEF,0.0888648105632288
2021-07-30,CtR-only,SHY,0.4078718787779534
2021-07-30,CtR-only,TIP,0.03378036061151568
2021-07-30,CtR-only,LQD,0.130162932854292
2021-07-30,CtR-only,VNQ,0.03822163772359242
2021-07-30,CtR-only,GLD,0.036799547524609365
2021-07-30,CtR-only,DBC,0.030195928259484743
2021-07-30,MDP,SPY,0.05904097578727918
2021-07-30,MDP,VEA,0.025721493970472516
2021-07-30,MDP,VWO,0.2561365793440875
2021-07-30,MDP,IEF,0.005577199403206593
2021-07-30,MDP,SHY,0.5187033852966243
2021-07-30,MDP,TIP,0.0
2021-07-30,MDP,LQD,0.04656719418022569
2021-07-30,MDP,VNQ,0.038207544347534095
2021-07-30,MDP,GLD,0.042909244424964944
2021-07-30,MDP,DBC,0.007136383245605187
