date,strategy,converged,iterations_pg,iterations_newton,kkt_residual,fallback_used,active_free_dim,status,objective_value
2026-04-19,EW,1,0,0,0.0,0,5,success,0.0
2026-04-19,GMV,1,0,19,2.9442234334475703e-05,0,4,success,0.014206752593401734
2026-04-19,CtR-only,1,162,2,5.587435922201762e-12,0,5,success,0.00020670055438970855
2026-04-19,MDP,1,400,3,1.85775845048325e-10,0,5,success,-1.3759442103417598
2026-04-19,CtB-only,1,400,3,1.019383219851439e-11,0,5,success,0.00022330486442549298
2026-04-19,Main,1,161,2,5.767965747483925e-12,0,5,success,0.00020670055438970852
