date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2026-04-19,CtR-only,0.0003609317829377402,1.501724616563173e-08,0.0,0.0,0.00036091676569157457,0.0
2026-04-19,CtB-only,0.0003609268006324599,0.0,2.0021132494712352e-08,0.0,0.0003609067794999652,0.0
2026-04-19,Main,0.00036093178291157193,1.5005412992840954e-08,1.1255105126942896e-08,0.0,0.0003609167774985791,0.0
