date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2026-04-19,CtR-only,0.00016666666667000001,3.333333332599853e-15,0.0,0.0,0.0001666666666666667,0.0
2026-04-19,CtB-only,0.0001666666666666667,0.0,1.152476478721322e-30,0.0,0.0001666666666666667,0.0
2026-04-19,Main,0.00016666666667000001,3.333333332599853e-15,1.2449211160519093e-30,0.0,0.0001666666666666667,0.0
