date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2026-04-19,CtR-only,0.00020414902988555154,3.2169663090253072e-09,0.0,0.0,0.0002041458129192425,0.0
2026-04-19,CtB-only,0.00021285091368835213,0.0,4.6543295301303e-09,0.0,0.000212846259358822,0.0
2026-04-19,Main,0.0002041490298855515,3.216966299126151e-09,0.006474706868258391,0.0,0.0002041458129192524,0.0
